20231200|050175|1|0001|1|06|010202007|1||29/12/2023|06|0100|0175|10|SALIDA DE ALMACEN|BAL|1|0.00|0.00|0.00|1.00|354.11|354.11|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|010202007|1||||||||BAL|1|0.00|0.00|0.00|0.00|0.00|0.00|3.00|0.00|2115.92|1|
20231200|000000|1|0001|1|06|010203001|1||||||||LT|1|4.00|41.97|489.89|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|010203001|1||||||||LT|1|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|489.89|1|
20231200|000000|1|0001|1|06|010204002|1||||||||GLN|1|4.00|14.21|141.80|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|000000|1|0001|1|06|010204002|1||||||||GLN|1|0.00|0.00|0.00|0.00|0.00|0.00|4.00|0.00|141.80|1|
20231200|000000|1|0001|1|06|010303001|1||||||||PZA|1|6.00|154.39|21635.54|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050031|1|0001|1|06|010303001|1||04/12/2023|06|0011|0031|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|2.00|154.39|308.79|0.00|0.00|0.00|1|
20231200|020002|1|0001|1|06|010303001|1||05/12/2023|01|AL002|0002|02|ING. POR COMPRA|PZA|1|1.00|154.40|154.41|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050047|1|0001|1|06|010303001|1||06/12/2023|06|0018|0047|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|1.00|154.40|154.40|0.00|0.00|0.00|1|
20231200|050071|1|0001|1|06|010303001|1||11/12/2023|06|0024|0071|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|1.00|154.40|154.40|0.00|0.00|0.00|1|
20231200|020010|1|0001|1|06|010303001|1||13/12/2023|01|AL010|0010|02|ING. POR COMPRA|PZA|1|4.00|154.40|617.64|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050109|1|0001|1|06|010303001|1||18/12/2023|06|032|0109|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|1.00|154.40|154.40|0.00|0.00|0.00|1|
20231200|020027|1|0001|1|06|010303001|1||19/12/2023|01|AL026|0027|02|ING. POR COMPRA|PZA|1|1.00|154.01|151.64|0.00|0.00|0.00|0.00|0.00|0.00|1|
20231200|050128|1|0001|1|06|010303001|1||20/12/2023|06|036|0128|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|3.00|154.01|462.03|0.00|0.00|0.00|1|
20231200|050138|1|0001|1|06|010303001|1||22/12/2023|06|0040,41|0138|10|SALIDA DE ALMACEN|PZA|1|0.00|0.00|0.00|2.00|154.01|308.02|0.00|0.00|0.00|1|
20231200|020034|1|0001|1|06|010303001|1||27/12/2023|01|AL033|0034|02|ING. POR COMPRA|PZA|1|1.00|153.22|151.64|0.00|0.00|0.00|0.00|0.00|0.00|1|
